"","kgut","GFR_base","eta_ptKreab_base","eta_LoHKreab","eta_ptKreab_highK","dtKsec_eq","A_dtKsec","B_dtKsec","alpha_TGF","A_cdKreab","ALD_eq","m_K_ALDO","FF","A_insulin","alpha_al","beta_al"
"62",2.11189738627322,0.00993492654639687,-0.0152291512581193,0.638885224906582,-0.0533409612530561,-3.7302230098694,-3.05975900687005,-3.36970261007903,0.000710781852318598,1.9436296032625,-0.789656498183702,2.18852734816614,-1.22488615220957,-0.154994078637758,-0.0601870691621786,0.0208112160106746
"63",1.72926312854046,-0.243339763403813,1.40915670259635,0.620159877239173,1.05635969177185,-2.55784151389779,-2.60018481227273,-2.1166500147656,0.077480854443226,3.47953441549923,-0.64616873549852,0.314464472560398,-1.67839540582153,0.678192686727974,0.0509355110257559,0.0122337238645187
"64",1.91947144227599,-1.27072411224745,2.13421700374194,0.862503674328741,0.845905461239389,-2.57499831922683,-2.40723104306621,-3.13071265663655,1.9762309918501,4.31308752064864,-0.676856101753118,-0.0271521146818632,-3.75590940559897,0.984171093733148,-0.362939892154417,-0.574234208734095
"65",0.899911534811975,-0.800583610101674,0.828082003083565,1.18953500532687,1.34345305671745,-0.918075475791007,-2.07978039401941,-1.68222534587404,0.74320811806668,3.85927373022487,-0.504957457949582,0.157588900187551,-1.79326049511714,0.481726124782769,0.070882801297758,-0.0511133268615804
"66",0.680982290193234,-0.646048196233592,1.53353222115166,0.520274695048652,0.403395635080555,-1.98651139960024,-2.17201359699433,-1.60858107711437,0.406490756860076,2.90796040189553,-0.411704076015293,0.203866593903215,-1.31946190734545,1.15036760685707,-0.166848307200604,0.0658300113318999
"67",0.218896415967138,-0.70446735514193,0.742139357753788,1.22085230701684,3.11325362855546,-0.981596249773684,-0.718011116797736,-1.04150180349737,1.51549006027889,4.63041805700002,-1.01305166905822,-1.18171077126828,-1.31024197193436,0.727279519140418,-0.149168781216087,-0.850615494237816
"68",0.347946441785387,-0.362869309472714,0.398269131597786,0.620074845499787,1.21903847255735,-1.17262256661239,-1.08353567197445,-1.65005440376836,0.132092227215614,5.6231416980321,-1.96922278451837,-2.06684462762713,-1.56091212720746,0.722999336381513,-0.371159058963295,-0.922048915133211
"69",1.82245059829126,-0.00334773390092254,0.181285603502496,0.00476804223754811,0.0974212991443879,-1.73353622400473,-1.71593351094802,-1.17825961479669,0.00171382237076329,1.50319575589611,-0.406823167046218,1.22565095410991,-1.29121837675025,-0.09858373385123,0.176800210745247,0.0360461817426766
"70",1.07526502713623,-0.808690307420178,1.77165833718337,0.922450456030267,1.41374918433386,-2.43670684411585,-1.98777983588133,-2.0781265088444,0.490207735862049,4.44120144682516,-1.01991498128473,-1.81821274742908,-2.16665434372656,0.391359173663819,-0.184043325812819,-0.902649413773484
"71",0.194219174671542,-0.759296000194362,1.58561677855894,3.09304528677687,6.34651771032918,-0.738665277424255,-1.16692468411472,-1.07979353998369,-0.29220587977298,3.6704546906423,-1.72696678655052,-2.94397628883276,-0.924561636509233,0.509977983083893,-0.28787336903374,-0.46740167766901
