"","kgut","GFR_base","eta_ptKreab_base","eta_LoHKreab","eta_ptKreab_highK","dtKsec_eq","A_dtKsec","B_dtKsec","alpha_TGF","A_cdKreab","ALD_eq","m_K_ALDO","FF","A_insulin","alpha_al","beta_al"
"1",157.988350230224,-13.4221813213737,28.0923660798513,109.185688812595,255.438826989003,-124.653158275156,-123.673339522684,-181.796748129277,-9.20676113544257,112.343034656458,13.991784147663,53.2968265264687,-99.3908018583058,-1.36986060142938,63.3989539541736,9.59448533012363
"2",77.0423821869622,-42.1373149199941,5.29126401470834,49.2189213070529,205.780033405198,-98.79034850998,-212.804447554928,-169.467352949957,46.8409103549522,140.330746984887,25.6577640342666,2.37235605262298,-244.989621766421,15.5451469835233,72.8841639329387,14.5653024327147
"3",179.004257508946,-26.1443020126222,99.937770374583,27.7882750026136,88.9599669247545,-103.487517616833,-62.8859698900052,-83.054756787796,0.81951967034679,153.400668978269,-1.00688043146336,28.9757979262846,-111.403263435626,-14.7516039860714,106.107095661234,87.4116196766029
"4",176.594383051398,-32.3551731488441,56.6272972058271,78.7151229744105,73.4282059780608,-100.968620908002,-143.822638169172,-275.185166161244,-2.13481182688723,138.226821496946,35.0873056128756,36.4182973044651,-60.5301455894168,18.5613090253358,70.3953682898997,27.4710201729065
"5",32.8423299640764,-13.0137215013987,48.0168152654892,37.7213347831369,301.782817852077,-96.564923716653,-224.713619774631,-272.11928132302,21.8504283185195,98.7523831087396,9.25050766325307,7.66782352916465,-51.299870031187,15.7552585826125,64.6091262116604,74.4575384600198
"6",131.465651251526,2.01730847423434,50.7397396422791,17.0785531752505,148.158292538682,-29.1258500796548,-195.739856665063,-157.431947097118,2.73160228096751,107.628699172551,72.0081126079406,56.0178465972093,-95.235541870594,9.68106842032256,65.4610684613235,71.4522657649533
"7",50.2916715333408,-29.4506907349674,53.6402154144545,12.000770072911,97.3558989079695,-28.2044576885483,-169.643367911072,-97.3256807434562,17.3733533247882,95.8785988285559,52.2511225560088,26.1170894556565,-44.436304464928,2.68604775972695,48.7866854163831,59.306306572907
"8",52.1460571675603,-39.0752545565551,92.6472033096061,69.6752928618592,125.720657252455,-57.6416067311202,-125.332036370218,-116.169859422158,18.2793249693431,99.9271822845273,28.6168232227814,34.1931657466216,-94.7878132513474,-15.6721954459172,39.8426514382508,70.9009050552087
"9",111.385289936698,-15.5845460501833,21.0895280749982,186.680019837734,164.843650862939,-109.2121649098,-87.0513998130519,-186.224844812557,-9.79556192590655,98.2497144701324,-35.2304165785642,6.96718148322571,-89.6115878342284,7.18799620543919,104.084072069908,35.637382738719
"10",165.418632176581,-11.1349777582419,10.9935144250787,36.383699222752,86.9314766406186,-75.6291096469221,-116.746202621371,-213.361546613889,-6.38187686593963,91.1027186304678,-4.09452357768429,35.9459870777467,-129.407961329585,31.3906852898225,57.4674374440916,10.1565732989342
